Number,Start date,Start station number,Start station,End date,End station number,End station,Bike number,Bike model,Total duration,Total duration (ms)
132826205,8/1/2023 6:37,200153,"Blythe Road, Olympia",8/1/2023 7:05,985,"Hatton Garden, Holborn",56774,CLASSIC,27m 53s,1673911
132826206,8/1/2023 6:37,1086,"Baker Street, Marylebone",8/1/2023 7:01,300069,"Harcourt Terrace, West Brompton",58830,CLASSIC,24m 31s,1471000
132826207,8/1/2023 6:37,300207,"Gauden Road, Clapham",8/1/2023 6:52,300025,"Archbishop's Park, Waterloo",54563,CLASSIC,15m 18s,918700
132826208,8/1/2023 6:37,200022,"Saunders Ness Road, Cubitt Town",8/1/2023 6:56,200127,"East India DLR, Blackwall",54290,CLASSIC,18m 40s,1120918
132826209,8/1/2023 6:37,200098,"Aintree Street, Fulham",8/1/2023 7:34,300096,"Tallis Street, Temple",51967,CLASSIC,56m 36s,3396825
132826210,8/1/2023 6:37,1122,"Ashley Place, Victoria",8/1/2023 6:42,1138,"Elizabeth Bridge, Victoria",58677,CLASSIC,5m 3s,303445
132826211,8/1/2023 6:37,200097,"Beryl Road, Hammersmith",8/1/2023 6:45,200141,"Westfield Ariel Way, White City",52312,CLASSIC,7m 27s,447689
132826201,8/1/2023 6:37,2692,"Waterloo Station 2, Waterloo",8/1/2023 6:50,1065,"Aldersgate Street, Barbican",60363,PBSC_EBIKE,12m 59s,779958
132826202,8/1/2023 6:37,200025,"London Fields, Hackney Central",8/1/2023 6:48,3483,"Fashion Street, Whitechapel",55560,CLASSIC,11m 44s,704214
132826203,8/1/2023 6:37,2586,"Cloudesley Road, Angel",8/1/2023 6:57,1108,"North Wharf Road, Paddington",60534,PBSC_EBIKE,20m 30s,1230033
132826216,8/1/2023 6:38,991,"Crosswall, Tower",8/1/2023 6:44,1211,"Bunhill Row, Moorgate",56563,CLASSIC,6m 32s,392055
132826217,8/1/2023 6:38,300043,"St. Peter's Terrace, Fulham",8/1/2023 6:48,3459,"Collingham Gardens, Earl's Court",56996,CLASSIC,9m 57s,597394
132826218,8/1/2023 6:38,300092,"Hertford Road, De Beauvoir Town",8/1/2023 6:45,1020,"Leonard Circus , Shoreditch",53317,CLASSIC,6m 48s,408376
132826219,8/1/2023 6:38,3465,"Eccleston Place, Victoria",8/1/2023 6:53,3482,"Beaumont Street, Marylebone",53928,CLASSIC,15m 15s,915599
132826220,8/1/2023 6:38,1211,"Bunhill Row, Moorgate",8/1/2023 7:01,200238,"Westferry DLR, Limehouse",52426,CLASSIC,22m 48s,1368280
132826221,8/1/2023 6:38,300225,"Normandy Road, Stockwell",8/1/2023 6:43,200240,"Ferndale Road, Brixton",59226,CLASSIC,5m 43s,343441
132826222,8/1/2023 6:38,2687,"Brick Lane Market, Shoreditch",8/1/2023 6:43,3501,"Clifton Street, Shoreditch",55527,CLASSIC,4m 37s,277496
132826223,8/1/2023 6:38,1189,"Long Lane , Bermondsey",8/1/2023 6:51,1043,"Museum of London, Barbican",40025,CLASSIC,12m 47s,767183
132826224,8/1/2023 6:38,3457,"Rochester Row, Westminster",8/1/2023 6:46,1028,"William IV Street, Strand",59397,CLASSIC,7m 42s,462516
132826225,8/1/2023 6:38,3446,"De Vere Gardens, Kensington",8/1/2023 6:54,968,"Warwick Row, Westminster",55259,CLASSIC,15m 48s,948309
132826226,8/1/2023 6:38,1177,"Seville Street, Knightsbridge",8/1/2023 6:50,1067,"St. James's Square, St. James's",41878,CLASSIC,11m 18s,678198
132826227,8/1/2023 6:38,200213,"Durant Street, Bethnal Green",8/1/2023 6:54,982,"Holborn Circus, Holborn",55449,CLASSIC,16m 14s,974459
132826228,8/1/2023 6:38,300018,"Charing Cross Hospital, Hammersmith",8/1/2023 7:03,3476,"Hinde Street, Marylebone",50288,CLASSIC,24m 20s,1460006
132826229,8/1/2023 6:38,3460,"Warwick Square, Pimlico",8/1/2023 6:52,1107,"Gloucester Road Station, South Kensington",35318,CLASSIC,13m 18s,798377
132826230,8/1/2023 6:38,3471,"Chadwell Street, Angel",8/1/2023 6:48,1207,"Tavistock Street, Covent Garden",60581,PBSC_EBIKE,9m 11s,551994
132826212,8/1/2023 6:38,22178,"Lindfield Street, Poplar",8/1/2023 6:44,200163,"Jubilee Plaza, Canary Wharf",60565,PBSC_EBIKE,6m 9s,369372
132826213,8/1/2023 6:38,3436,"Derry Street, Kensington",8/1/2023 6:52,1160,"Craven Street, Strand",56679,CLASSIC,14m 34s,874127
132826214,8/1/2023 6:38,300047,"Alfreda Street, Battersea Park",8/1/2023 6:58,300214,"Blackfriars Road, Southwark",50547,CLASSIC,20m 27s,1227968
132826215,8/1/2023 6:38,200227,"Westfield Library Corner, Shepherd's Bush",8/1/2023 6:52,1220,"Imperial College, Knightsbridge",54899,CLASSIC,14m 22s,862375
132826233,8/1/2023 6:39,300023,"All Saints Church, Portobello",8/1/2023 7:11,3501,"Clifton Street, Shoreditch",54389,CLASSIC,31m 56s,1916762
132826234,8/1/2023 6:39,200137,"Caldwell Street, Stockwell",8/1/2023 6:58,1021,"Bouverie Street, Temple",51354,CLASSIC,19m 3s,1143160
132826235,8/1/2023 6:39,1229,"High Holborn , Covent Garden",8/1/2023 6:51,2587,"Wormwood Street, Liverpool Street",56296,CLASSIC,11m 54s,714447
132826236,8/1/2023 6:39,300014,"Falcon Road, Clapham Junction",8/1/2023 6:55,3447,"Gloucester Road (North), Kensington",59220,CLASSIC,15m 52s,952950
132826237,8/1/2023 6:39,976,"Longford Street, The Regent's Park",8/1/2023 6:44,1199,"The Tennis Courts, The Regent's Park",58592,CLASSIC,5m 20s,320899
132826238,8/1/2023 6:39,200249,"Queen Mary's, Mile End",8/1/2023 6:51,1129,"Sun Street, Liverpool Street",59258,CLASSIC,12m 15s,735255
132826239,8/1/2023 6:39,1131,"Graham Street, Angel",8/1/2023 6:55,3450,"Great Titchfield Street, Fitzrovia",52526,CLASSIC,15m 55s,955159
132826240,8/1/2023 6:39,300068,"Humbolt Road, Fulham",8/1/2023 6:47,200043,"Bishop's Avenue, Fulham",51832,CLASSIC,7m 22s,442197
132826242,8/1/2023 6:39,300212,"Birkenhead Street, King's Cross",8/1/2023 6:44,3425,"Northington Street , Holborn",53903,CLASSIC,4m 56s,296941
132826243,8/1/2023 6:39,22160,"Chelsea Bridge, Pimlico",8/1/2023 6:48,1067,"St. James's Square, St. James's",40716,CLASSIC,8m 35s,515957
132826244,8/1/2023 6:39,200142,"Hammersmith Road, Hammersmith",8/1/2023 6:53,1206,"Montpelier Street, Knightsbridge",53708,CLASSIC,13m 58s,838831
132826245,8/1/2023 6:39,200221,"Crabtree Lane, Fulham",8/1/2023 6:53,200217,"Disraeli Road, Putney",54065,CLASSIC,13m 33s,813922
132826247,8/1/2023 6:39,1133,"Baylis Road, Waterloo",8/1/2023 6:53,3451,"Golden Square, Soho",54928,CLASSIC,13m 34s,814680
132826231,8/1/2023 6:39,300067,"Grenfell Road, Avondale",8/1/2023 6:54,3505,"Marloes Road, Kensington",15781,CLASSIC,15m 10s,910184
132826232,8/1/2023 6:39,1017,"Great Dover Street, The Borough",8/1/2023 6:54,200044,"New Fetter Lane, Holborn",50798,CLASSIC,15m 42s,942327
132826248,8/1/2023 6:40,3478,"Guildhouse Street, Victoria",8/1/2023 6:48,2681,"Harriet Street, Knightsbridge",56703,CLASSIC,8m 36s,516505
132826249,8/1/2023 6:40,200062,"William Morris Way, Sands End",8/1/2023 6:46,200184,"Erin Close, Walham Green",58330,CLASSIC,5m 47s,347082
132826250,8/1/2023 6:40,200149,"Watney Street, Shadwell",8/1/2023 6:52,22178,"Lindfield Street, Poplar",54955,CLASSIC,11m 55s,715155
132826251,8/1/2023 6:40,1173,"Gloucester Terrace, Bayswater",8/1/2023 6:48,3435,"Gloucester Road (Central), South Kensington",30346,CLASSIC,8m 11s,491910
132826252,8/1/2023 6:40,994,"Tanner Street, Bermondsey",8/1/2023 6:58,200238,"Westferry DLR, Limehouse",58616,CLASSIC,18m 5s,1085245
132826253,8/1/2023 6:40,300083,"Duke Street Hill, London Bridge",8/1/2023 6:53,300231,"Lambeth Palace Road, Waterloo",57731,CLASSIC,13m 8s,788017
132826254,8/1/2023 6:40,200062,"William Morris Way, Sands End",8/1/2023 6:46,200184,"Erin Close, Walham Green",52538,CLASSIC,5m 40s,340105
132826255,8/1/2023 6:40,300247,"Cranmer Road, Stockwell",8/1/2023 7:08,1156,"Bedford Way, Bloomsbury",58836,CLASSIC,27m 50s,1670282
132826256,8/1/2023 6:40,2701,"Columbia Road, Shoreditch",8/1/2023 6:50,1161,"Brushfield Street, Liverpool Street",23093,CLASSIC,9m 22s,562338
132826257,8/1/2023 6:40,2703,"Fire Brigade Pier, Vauxhall",8/1/2023 6:59,200198,"Seymour Place, Marylebone",16512,CLASSIC,18m 22s,1102934
132826258,8/1/2023 6:40,1047,"Falkirk Street, Hoxton",8/1/2023 6:56,995,"Little Argyll Street, West End",30193,CLASSIC,16m 14s,974362
132826259,8/1/2023 6:40,200102,"Harford Street, Mile End",8/1/2023 7:06,300241,"Handyside Street, King's Cross",60108,PBSC_EBIKE,25m 36s,1536686
132826260,8/1/2023 6:40,300070,"Imperial Wharf Station, Sands End",8/1/2023 7:00,1163,"Wardour Street, Soho",58234,CLASSIC,19m 56s,1196440
132826261,8/1/2023 6:40,200151,"Hoxton Station, Hoxton",8/1/2023 6:56,200193,"Snowsfields, London Bridge",50092,CLASSIC,15m 31s,931952
132826262,8/1/2023 6:40,300027,"Mile End Park Leisure Centre, Mile End",8/1/2023 7:15,995,"Little Argyll Street, West End",58325,CLASSIC,34m 10s,2050085
132826263,8/1/2023 6:40,200067,"Princedale Road , Holland Park",8/1/2023 6:45,300022,"Evesham Street, Avondale",53966,CLASSIC,4m 13s,253780
132826264,8/1/2023 6:40,200138,"Heron Quays DLR, Canary Wharf",8/1/2023 7:03,984,"Finsbury Circus, Liverpool Street",20884,CLASSIC,22m 40s,1360461
132826265,8/1/2023 6:40,2696,"Waterloo Station 1, Waterloo",8/1/2023 6:48,1040,"West Smithfield Rotunda, Farringdon",57509,CLASSIC,7m 22s,442579
132826266,8/1/2023 6:40,300065,"Clapham Common North Side, Clapham Common",8/1/2023 6:49,200190,"Queen's Circus, Battersea Park",58209,CLASSIC,8m 37s,517640
132826267,8/1/2023 6:40,200115,"Flamborough Street, Limehouse",8/1/2023 6:59,1201,"Bank of England Museum, Bank",57437,CLASSIC,18m 28s,1108353
132826246,8/1/2023 6:40,1080,"Great Tower Street, Monument",8/1/2023 6:56,3429,"Abbey Orchard Street, Westminster",55117,CLASSIC,16m 27s,987511
132826269,8/1/2023 6:41,3479,"Old Brompton Road, South Kensington",8/1/2023 6:46,1231,"Queen's Gate, Kensington Gardens",24160,CLASSIC,5m 8s,308741
132826270,8/1/2023 6:41,200175,"Wandsworth Rd, Isley Court, Wandsworth Road",8/1/2023 7:06,3489,"Broadwick Street, Soho",58835,CLASSIC,25m 36s,1536993
132826271,8/1/2023 6:41,2686,"Royal College Street, Camden Town",8/1/2023 6:58,1126,"North Audley Street, Mayfair",24245,CLASSIC,16m 48s,1008109
132826272,8/1/2023 6:41,300245,"Clapham Road, Lingham Street, Stockwell",8/1/2023 6:58,963,"Bankside Mix, Bankside",53496,CLASSIC,16m 48s,1008614
132826273,8/1/2023 6:41,981,"British Museum, Bloomsbury",8/1/2023 6:51,971,"Godliman Street, St. Paul's",40860,CLASSIC,9m 34s,574799
132826274,8/1/2023 6:41,300235,"York Way, Kings Cross",8/1/2023 6:53,1092,"Moorfields, Moorgate",60335,PBSC_EBIKE,11m 51s,711064
132826276,8/1/2023 6:41,1043,"Museum of London, Barbican",8/1/2023 6:47,2587,"Wormwood Street, Liverpool Street",56737,CLASSIC,5m 23s,323595
132826277,8/1/2023 6:41,993,"Drummond Street , Euston",8/1/2023 6:48,1086,"Baker Street, Marylebone",58024,CLASSIC,7m 5s,425415
132826278,8/1/2023 6:41,200141,"Westfield Ariel Way, White City",8/1/2023 7:11,1151,"Whitehall Place, Strand",51395,CLASSIC,29m 28s,1768674
132826268,8/1/2023 6:41,1144,"Poured Lines, Bankside",8/1/2023 6:52,200048,"Page Street, Westminster",51463,CLASSIC,11m 34s,694609
132826283,8/1/2023 6:42,1072,"Waterloo Station 3, Waterloo",8/1/2023 6:52,1067,"St. James's Square, St. James's",55273,CLASSIC,10m 21s,621159
132826284,8/1/2023 6:42,3481,"Rodney Road , Walworth",8/1/2023 6:56,1201,"Bank of England Museum, Bank",59435,CLASSIC,14m 22s,862730
132826285,8/1/2023 6:42,1081,"Liverpool Road (N1 Centre), Angel",8/1/2023 6:48,1065,"Aldersgate Street, Barbican",41501,CLASSIC,6m 10s,370479
132826286,8/1/2023 6:42,300083,"Duke Street Hill, London Bridge",8/1/2023 6:53,997,"Worship Street, Shoreditch",54723,CLASSIC,11m 2s,662212
132826287,8/1/2023 6:42,200102,"Harford Street, Mile End",8/1/2023 6:58,300200,"East Village, Queen Elizabeth Olympic Park",61148,PBSC_EBIKE,16m 30s,990383
132826288,8/1/2023 6:42,200025,"London Fields, Hackney Central",8/1/2023 7:04,1067,"St. James's Square, St. James's",60479,PBSC_EBIKE,22m 9s,1329236
132826289,8/1/2023 6:42,300252,"Canada Water Station, Rotherhithe",8/1/2023 7:01,200206,"Chicheley Street, South Bank",60277,PBSC_EBIKE,19m 13s,1153668
132826290,8/1/2023 6:42,200115,"Flamborough Street, Limehouse",8/1/2023 6:55,200128,"Queen Street 2, Bank",13730,CLASSIC,13m 2s,782732
132826291,8/1/2023 6:42,1171,"New Road 1 , Whitechapel",8/1/2023 6:58,3450,"Great Titchfield Street, Fitzrovia",60207,PBSC_EBIKE,16m 6s,966659
132826292,8/1/2023 6:42,1072,"Waterloo Station 3, Waterloo",8/1/2023 6:51,200128,"Queen Street 2, Bank",58149,CLASSIC,9m 8s,548244
132826293,8/1/2023 6:42,1072,"Waterloo Station 3, Waterloo",8/1/2023 6:52,999,"Queen Street 1, Bank",59169,CLASSIC,9m 34s,574365
132826294,8/1/2023 6:42,1072,"Waterloo Station 3, Waterloo",8/1/2023 6:49,1061,"Stonecutter Street, Holborn",51828,CLASSIC,6m 45s,405719
132826295,8/1/2023 6:42,200025,"London Fields, Hackney Central",8/1/2023 6:51,3445,"Shoreditch High Street, Shoreditch",52548,CLASSIC,8m 30s,510796
132826296,8/1/2023 6:42,200041,"Antill Road, Mile End",8/1/2023 6:54,200248,"Pitfield Street Central, Hoxton",56955,CLASSIC,11m 46s,706510
132826279,8/1/2023 6:42,3448,"Webber Street , Southwark",8/1/2023 6:50,200094,"St. Bride Street, Holborn",51702,CLASSIC,8m 53s,533398
132826280,8/1/2023 6:42,300065,"Clapham Common North Side, Clapham Common",8/1/2023 7:01,200096,"Green Park Station, Mayfair",54497,CLASSIC,19m 17s,1157938
132826281,8/1/2023 6:42,200213,"Durant Street, Bethnal Green",8/1/2023 6:52,200101,"Monument Street, Monument",57255,CLASSIC,10m 38s,638068
132826282,8/1/2023 6:42,2679,"George Row, Bermondsey",8/1/2023 6:57,985,"Hatton Garden, Holborn",51474,CLASSIC,15m 30s,930046
132826298,8/1/2023 6:43,22180,"Cheapside, Bank",8/1/2023 6:46,2699,"Snow Hill, Farringdon",50480,CLASSIC,3m 20s,200256
132826299,8/1/2023 6:43,1073,"Kennington Road Post Office, Oval",8/1/2023 6:51,200183,"Battersea Park Road, Nine Elms",41231,CLASSIC,8m 52s,532018
132826300,8/1/2023 6:43,1055,"Wellington Road, St. John's Wood",8/1/2023 7:03,1116,"Emperor's Gate, South Kensington",56928,CLASSIC,20m 48s,1248446
132826301,8/1/2023 6:43,1226,"Macclesfield Rd, St Lukes",8/1/2023 6:50,300031,"Islington Green, Angel",60540,PBSC_EBIKE,7m 35s,455758
132826302,8/1/2023 6:43,998,"Lollard Street, Vauxhall",8/1/2023 6:49,300202,"Kings Gate House, Westminster",56323,CLASSIC,6m 0s,360725
132826303,8/1/2023 6:43,2692,"Waterloo Station 2, Waterloo",8/1/2023 6:48,3453,"Chancery Lane, Holborn",61169,PBSC_EBIKE,5m 12s,312582
132826304,8/1/2023 6:43,976,"Longford Street, The Regent's Park",8/1/2023 6:53,200226,"Kingsway Southbound, Strand",56188,CLASSIC,9m 31s,571088
132826305,8/1/2023 6:43,2692,"Waterloo Station 2, Waterloo",8/1/2023 6:56,1020,"Leonard Circus , Shoreditch",60311,PBSC_EBIKE,12m 26s,746552
132826306,8/1/2023 6:43,1072,"Waterloo Station 3, Waterloo",8/1/2023 6:52,1201,"Bank of England Museum, Bank",56709,CLASSIC,8m 29s,509512
132826307,8/1/2023 6:43,2586,"Cloudesley Road, Angel",8/1/2023 6:56,1028,"William IV Street, Strand",61133,PBSC_EBIKE,13m 4s,784310
132826308,8/1/2023 6:43,300005,"Ethelburga Estate, Battersea Park",8/1/2023 6:54,22160,"Chelsea Bridge, Pimlico",58337,CLASSIC,11m 6s,666911
132826310,8/1/2023 6:43,200038,"Ackroyd Drive, Bow",8/1/2023 6:53,200155,"Gascoyne Road, Victoria Park",59395,CLASSIC,9m 30s,570430
132826311,8/1/2023 6:43,300005,"Ethelburga Estate, Battersea Park",8/1/2023 6:59,300025,"Archbishop's Park, Waterloo",58936,CLASSIC,16m 0s,960207
132826297,8/1/2023 6:43,300045,"Albert Bridge Road, Battersea Park",8/1/2023 6:46,200190,"Queen's Circus, Battersea Park",56227,CLASSIC,3m 39s,219851
132826316,8/1/2023 6:44,10624,"Strata, Elephant & Castle",8/1/2023 6:54,1044,"The Guildhall, Guildhall",55363,CLASSIC,10m 38s,638817
132826317,8/1/2023 6:44,1076,"Walnut Tree Walk, Vauxhall",8/1/2023 7:02,3437,"Curzon Street, Mayfair",56795,CLASSIC,18m 30s,1110971
132826318,8/1/2023 6:44,200189,"Phene Street, Chelsea",8/1/2023 6:50,300070,"Imperial Wharf Station, Sands End",56690,CLASSIC,6m 22s,382726
132826319,8/1/2023 6:44,300204,"Victoria Rise, Clapham Common",8/1/2023 7:07,200212,"Blackfriars Station, St. Paul's",60300,PBSC_EBIKE,23m 3s,1383432
132826320,8/1/2023 6:44,200063,"Mexfield Road, East Putney",8/1/2023 6:51,200091,"Wandsworth Town Station, Wandsworth",41097,CLASSIC,6m 47s,407394
132826321,8/1/2023 6:44,2692,"Waterloo Station 2, Waterloo",8/1/2023 6:53,300222,"Fore Street, Guildhall",61168,PBSC_EBIKE,9m 22s,562379
132826322,8/1/2023 6:44,1017,"Great Dover Street, The Borough",8/1/2023 6:50,1080,"Great Tower Street, Monument",55628,CLASSIC,6m 29s,389386
132826323,8/1/2023 6:44,1189,"Long Lane , Bermondsey",8/1/2023 6:55,1068,"Norton Folgate, Liverpool Street",56834,CLASSIC,10m 43s,643068
132826326,8/1/2023 6:44,200022,"Saunders Ness Road, Cubitt Town",8/1/2023 6:55,200163,"Jubilee Plaza, Canary Wharf",23859,CLASSIC,10m 29s,629385
132826327,8/1/2023 6:44,200193,"Snowsfields, London Bridge",8/1/2023 6:53,2699,"Snow Hill, Farringdon",59826,CLASSIC,9m 3s,543420
132826328,8/1/2023 6:44,960,"Hop Exchange, The Borough",8/1/2023 7:06,200163,"Jubilee Plaza, Canary Wharf",60528,PBSC_EBIKE,21m 30s,1290663
132826330,8/1/2023 6:44,3470,"Great Percy Street, Clerkenwell",8/1/2023 6:57,2587,"Wormwood Street, Liverpool Street",16628,CLASSIC,12m 11s,731535
